Id,Use Case,Status,Created Date,Close Date,Price,Discount code,Pain,Loss Reason,Days,Discount
4eyibzx7,Corporate Events,Closed Won,2018-08-12,2018-03-04,240.0,Not_Specified,operations,Not_Specified,-161 days,True
9tvbt0zh,Corporate Events,Closed Won,2018-08-12,2018-08-15,360.0,SAVE25LESS,operations,Not_Specified,3 days,False
7s4w736y,Corporate Events,Closed Lost,2018-08-12,2018-02-04,576.0,2SEMESTERS20SALE,operations,not target,-189 days,False
wo3qerqt,Corporate Events,Checkbox,2018-09-06,2018-09-06,768.0,2SEMESTERS20OFF,financial control,Not_Specified,0 days,False
zp4hjwsg,Corporate Events,Closed Won,2018-09-06,2018-09-06,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
vs9fv7yg,Sports Events,Closed Won,2018-09-06,2018-09-06,324.0,SLASH10,operations,Not_Specified,0 days,False
kj42iikl,Corporate Events,Closed Lost,2018-09-06,2018-12-12,768.0,2SEMESTERS20OFF,operations,lost to competitor,97 days,False
nai62ft2,Sports Events,Closed Won,2018-09-06,2018-09-06,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
xb5xo36q,Corporate Events,Closed Lost,2018-09-06,2018-12-25,1008.0,RENEW30YEARLY,operations,lost to competitor,110 days,False
s35ujiw4,Corporate Events,Closed Lost,2018-11-13,2018-11-18,360.0,SAVE25LESS,quality of delivery,price,5 days,False
ojwtivw6,Sports Events,Closed Lost,2018-11-13,2018-12-25,576.0,Not_Specified,quality of delivery,no response,42 days,True
n1eezypu,Educational Seminars,Closed Lost,2018-11-13,2018-11-25,150.0,MONTH75SPECIAL,operations,lost to competitor,12 days,False
e1uga6mo,Corporate Events,Closed Won,2018-11-13,2018-11-13,768.0,2SEMESTERS20OFF,Not_Specified,Not_Specified,0 days,False
7ye2sw0r,Sports Events,Closed Won,2018-11-14,2018-11-21,300.0,ECONOMY50SPECIAL,operations,Not_Specified,7 days,False
h2lnulg5,Corporate Events,Closed Lost,2018-01-07,2018-09-07,768.0,2SEMESTERS20OFF,financial control,not target,243 days,False
mtu1io9w,Corporate Events,Closed Won,2018-12-09,2018-12-11,240.0,MONTH50REBATE,operations,Not_Specified,2 days,False
frygqgzr,Corporate Events,Closed Won,2018-12-09,2018-12-09,240.0,DISCOUNT50POWER,operations,Not_Specified,0 days,False
fe2pibdm,Corporate Events,Closed Won,2018-12-09,2018-12-19,240.0,MONTH50REBATE,operations,Not_Specified,10 days,False
q6kh9t5b,Educational Seminars,Closed Won,2018-12-10,2018-12-10,1344.0,ANNUAL30BONUS,financial control,Not_Specified,0 days,False
jm7jtq5j,Corporate Events,Closed Won,2018-12-10,2018-12-12,768.0,2SEMESTERS20OFF,operations,Not_Specified,2 days,False
7gllyoh8,Educational Seminars,Closed Lost,2018-12-10,2018-12-12,360.0,SAVE25LESS,financial control,no response,2 days,False
vjqym22k,Corporate Events,Closed Lost,2018-12-23,2018-12-26,1680.0,YEARLY30DISCOUNT,financial control,no response,3 days,False
dys4pdro,Corporate Events,Closed Won,2018-12-23,2018-12-26,960.0,ANNUAL60DEAL,financial control,Not_Specified,3 days,False
esr8s3ov,Corporate Events,Closed Won,2018-12-23,2019-01-26,150.0,ECONOMY75DISCOUNT,operations,Not_Specified,34 days,False
j294qqg5,Corporate Events,Closed Won,2018-12-23,2018-12-23,576.0,2SEMESTERS20SALE,financial control,Not_Specified,0 days,False
uq2uz3uy,Educational Seminars,Closed Won,2019-09-26,2019-09-26,300.0,SAVEMORE50,operations,Not_Specified,0 days,False
y3yh8zui,Corporate Events,Closed Lost,2019-09-26,2019-09-26,240.0,DISCOUNT50POWER,operations,no budget,0 days,False
fy2iedcn,Corporate Events,Closed Lost,2019-09-26,2018-12-28,360.0,GLOW20SEMESTER,operations,lost to competitor,-272 days,False
rzqzondy,Educational Seminars,Closed Won,2019-09-26,2019-03-16,240.0,SAVEMONTH50G,quality of delivery,Not_Specified,-194 days,False
uhjdaver,Educational Seminars,Closed Lost,2019-09-26,2019-01-20,768.0,Not_Specified,operations,not target,-249 days,True
6ze2zet9,Educational Seminars,Closed Won,2019-09-26,2019-09-26,576.0,HALFSEASON20G,operations,Not_Specified,0 days,False
x2p0tzzi,Educational Seminars,Closed Lost,2019-01-21,2019-01-26,960.0,YEARLY60,operations,no response,5 days,False
5r4xkbee,Corporate Events,Closed Won,2019-01-21,2019-01-21,240.0,MONTH50REBATE,operations,Not_Specified,0 days,False
3h9w3z91,Corporate Events,Closed Lost,2019-01-21,2019-01-21,300.0,Not_Specified,operations,price,0 days,True
yznbephq,Corporate Events,Closed Won,2019-01-21,2019-01-21,960.0,ANNUAL60DEAL,financial control,Not_Specified,0 days,False
98pp0lyi,Corporate Events,Closed Won,2019-01-21,2019-01-23,240.0,DISCOUNT50POWER,operations,Not_Specified,2 days,False
50xph3dg,Educational Seminars,Closed Lost,2019-01-21,2019-01-26,200.0,Not_Specified,operations,no response,5 days,True
qyjlwh2y,Educational Seminars,Closed Lost,2019-01-21,2019-01-26,200.0,Not_Specified,operations,no response,5 days,True
v387los2,Corporate Events,Closed Lost,2019-02-13,2019-02-13,240.0,Not_Specified,financial control,no product fit,0 days,True
dqc9rtjx,Corporate Events,Closed Lost,2019-02-13,2019-02-16,1344.0,Not_Specified,operations,lost to competitor,3 days,True
q4rsv3nj,Corporate Events,Closed Won,2019-02-13,2019-02-13,1680.0,YEARLY30DISCOUNT,Not_Specified,Not_Specified,0 days,False
0iustj8w,Corporate Events,Closed Lost,2019-02-13,2019-02-13,360.0,SAVE25LESS,operations,not target,0 days,False
3af28nmu,Sports Events,Closed Won,2019-02-13,2019-02-13,150.0,CUTBACK75SPECIAL,Not_Specified,Not_Specified,0 days,False
4j4c0jsm,Sports Events,Closed Lost,2019-02-13,2019-02-13,200.0,Not_Specified,operations,no response,0 days,True
8ze8wtky,Sports Events,Closed Lost,2019-02-13,2019-02-16,768.0,HALFYEAR20G,financial control,no budget,3 days,False
90f7ok34,Corporate Events,Closed Won,2019-01-12,2019-01-12,300.0,SAVEMONTH50SPECIAL,operations,Not_Specified,0 days,False
2wr521ix,Corporate Events,Closed Won,2019-01-12,2019-01-12,240.0,MONTH50REBATE,operations,Not_Specified,0 days,False
fo1v4bg0,Corporate Events,Closed Won,2019-01-12,2019-01-12,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
t0v6ymsd,Corporate Events,Closed Won,2019-01-12,2019-01-14,576.0,2SEMESTERS20SALE,financial control,Not_Specified,2 days,False
9n4rhk9o,Corporate Events,Closed Lost,2019-01-12,2019-01-12,360.0,MONTHSAVE25DEAL,operations,no budget,0 days,False
o5gfdzny,Corporate Events,Closed Won,2018-08-18,2018-08-18,1344.0,YEARLY30PROMO,operations,Not_Specified,0 days,False
xf1ks09b,Corporate Events,Demo 1,2018-08-19,2018-09-15,200.0,Not_Specified,operations,Not_Specified,27 days,True
crixodyy,Corporate Events,Closed Lost,2018-08-19,2018-08-26,324.0,Not_Specified,operations,no product fit,7 days,True
l7zhulpd,Corporate Events,Closed Lost,2018-08-19,2018-08-22,0.0,Not_Specified,operations,lost to competitor,3 days,True
xowhrmgj,Corporate Events,Closed Lost,2018-08-19,2018-11-24,360.0,Not_Specified,operations,no response,97 days,True
046o4cth,Corporate Events,Closed Lost,2018-08-19,2018-09-15,360.0,Not_Specified,operations,lost to competitor,27 days,True
i41dy3kp,Corporate Events,Closed Lost,2018-08-19,2018-09-24,360.0,SAVE25LESS,operations,not target,36 days,False
ru59wqcp,Corporate Events,Closed Won,2018-08-20,2018-08-25,576.0,2SEMESTERS20SALE,operations,Not_Specified,5 days,False
2mpg61d4,Sports Events,Closed Won,2018-08-20,2018-08-20,1008.0,RENEWYEAR30,operations,Not_Specified,0 days,False
xzk37jzt,Corporate Events,Closed Won,2018-08-20,2018-08-21,768.0,2SEMESTERS20OFF,operations,Not_Specified,1 days,False
axtc7p6n,Sports Events,Checkbox,2018-08-04,2018-08-04,450.0,SAVEQUARTER25,operations,Not_Specified,0 days,False
zk811ish,Corporate Events,Closed Won,2018-08-04,2018-08-04,1344.0,YEARLY30PROMO,operations,Not_Specified,0 days,False
iequmly8,Corporate Events,Closed Won,2018-08-04,2018-08-04,240.0,MONTH50REBATE,operations,Not_Specified,0 days,False
ja7231hs,Corporate Events,Negotiation,2018-08-04,2018-09-04,1344.0,Not_Specified,operations,Not_Specified,31 days,True
p1dzfmcy,Corporate Events,Checkbox,2018-09-04,2018-09-04,450.0,FIFTYSAVINGS,operations,Not_Specified,0 days,False
vudmookf,Corporate Events,Closed Lost,2018-09-04,2018-09-25,774.0,Not_Specified,operations,no budget,21 days,True
32bm0fhd,Educational Seminars,Closed Won,2018-09-04,2018-09-04,360.0,25GIFT,operations,Not_Specified,0 days,False
5t84n31e,Corporate Events,Closed Won,2018-09-04,2018-09-04,360.0,MONTHSAVE25DEAL,financial control,Not_Specified,0 days,False
w6ct86ka,Corporate Events,Closed Lost,2018-09-17,2018-09-17,360.0,Not_Specified,quality of delivery,no response,0 days,True
1o3jcz70,Corporate Events,Closed Won,2018-09-17,2018-09-22,768.0,2SEMESTERS20OFF,operations,Not_Specified,5 days,False
2wkyersc,Corporate Events,Closed Won,2018-09-17,2018-09-22,768.0,2SEMESTERS20OFF,operations,Not_Specified,5 days,False
6y6v4f2o,Corporate Events,Closed Won,2018-09-17,2018-09-19,240.0,MONTH50REBATE,operations,Not_Specified,2 days,False
gbahuvyb,Corporate Events,Closed Won,2018-09-17,2018-09-23,1008.0,RENEW30YEARLY,operations,Not_Specified,6 days,False
a0j650wv,Corporate Events,Closed Won,2018-09-17,2018-09-19,240.0,DISCOUNT50POWER,operations,Not_Specified,2 days,False
o3wtgwe0,Corporate Events,Closed Won,2018-09-17,2018-09-17,240.0,MONTH50REBATE,quality of delivery,Not_Specified,0 days,False
wsooj0we,Corporate Events,Closed Won,2018-09-17,2018-09-17,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
60cqr3w1,Corporate Events,Closed Lost,2018-04-05,2018-11-24,324.0,Not_Specified,operations,no response,233 days,True
89nveuy2,Corporate Events,Closed Won,2018-05-05,2018-05-05,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
nbfk4lz1,Sports Events,Closed Won,2018-05-05,2018-06-05,360.0,25GIFT,operations,Not_Specified,31 days,False
obwgb4km,Sports Events,Closed Lost,2018-05-05,2018-06-05,200.0,Not_Specified,operations,lost to competitor,31 days,True
2jesqjzj,Educational Seminars,Closed Lost,2018-05-05,2018-12-18,1344.0,ANNUAL30BONUS,quality of delivery,lost to competitor,227 days,False
tioraz92,Corporate Events,Closed Won,2018-05-05,2018-05-05,770.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
vzuwczpp,Corporate Events,Closed Won,2018-05-05,2018-05-05,1344.0,YEARLY30PROMO,operations,Not_Specified,0 days,False
631yd1fo,Corporate Events,Closed Won,2018-05-05,2018-08-05,600.0,PROMOTIONCODE,financial control,Not_Specified,92 days,False
9p926579,Educational Seminars,Closed Lost,2018-10-13,2018-08-06,240.0,Not_Specified,financial control,price,-68 days,True
xcqpr5o2,Corporate Events,Closed Lost,2018-10-13,2018-10-15,200.0,Not_Specified,operations,no response,2 days,True
jqy4nx42,Corporate Events,Closed Lost,2018-10-13,2018-10-13,200.0,Not_Specified,operations,lost to competitor,0 days,True
7kdexmgl,Corporate Events,Closed Won,2019-07-13,2019-07-14,324.0,10OFFREDUCED,financial control,Not_Specified,1 days,False
l0g1v3p8,Corporate Events,Closed Lost,2018-10-13,2018-10-13,360.0,SAVE25LESS,operations,no product fit,0 days,False
de3mnldx,Corporate Events,Closed Lost,2018-10-13,2018-10-23,200.0,Not_Specified,operations,not target,10 days,True
zvg6acwy,Sports Events,Closed Lost,2018-10-13,2018-10-16,360.0,YEAR20DEAL,operations,no response,3 days,False
6n9jv8xn,Sports Events,Closed Won,2018-10-13,2018-10-17,1344.0,ANNUAL30BONUS,operations,Not_Specified,4 days,False
kul64bng,Corporate Events,Closed Won,2018-10-13,2018-10-13,240.0,MONTH50REBATE,operations,Not_Specified,0 days,False
zbr03lnr,Sports Events,Closed Won,2018-10-14,2018-10-14,240.0,ECONOMY50GIFT,financial control,Not_Specified,0 days,False
1st51p5c,Corporate Events,Closed Lost,2018-08-12,2018-08-25,768.0,Not_Specified,operations,no response,13 days,True
19xon7w6,Corporate Events,Closed Lost,2018-08-12,2018-10-24,240.0,DISCOUNT50POWER,operations,no response,73 days,False
mk5ohdwz,Sports Events,Demo 1,2018-08-12,2018-08-12,1344.0,Not_Specified,operations,Not_Specified,0 days,True
7n0b9ljd,Sports Events,Closed Won,2018-10-23,2018-10-24,150.0,MONTH75SPECIAL,Not_Specified,Not_Specified,1 days,False
xhq3xbhz,Corporate Events,Closed Won,2018-10-23,2019-03-27,360.0,SAVE25LESS,operations,Not_Specified,155 days,False
3djqy2iu,Corporate Events,Closed Won,2018-10-23,2018-10-23,1344.0,YEARLY30PROMO,operations,Not_Specified,0 days,False
bj39plsm,Corporate Events,Closed Lost,2018-10-23,2018-12-06,200.0,Not_Specified,operations,no response,44 days,True
h9ps6h30,Educational Seminars,Closed Lost,2018-10-23,2018-03-06,360.0,DISCOUNT25QUICK,operations,lost to competitor,-231 days,False
khbgcdju,Educational Seminars,Closed Won,2018-10-24,2018-10-24,1500.0,DEAL60YEAR,operations,Not_Specified,0 days,False
55nml4df,Corporate Events,Closed Won,2018-09-06,2018-09-06,1008.0,RENEW30YEARLY,operations,Not_Specified,0 days,False
nco5039i,Corporate Events,Closed Won,2018-09-06,2018-11-08,150.0,ECONOMY75DISCOUNT,financial control,Not_Specified,63 days,False
7wnpsktr,Sports Events,Closed Won,2018-10-06,2018-12-06,120.0,GRAND75SAVING,operations,Not_Specified,61 days,False
cnqmrnyq,Corporate Events,Closed Won,2018-10-06,2018-10-06,360.0,SAVE25LESS,operations,Not_Specified,0 days,False
ol8qvjej,Sports Events,Closed Won,2018-10-06,2018-10-06,1008.0,RENEWYEAR30,operations,Not_Specified,0 days,False
c5k7nhv3,Corporate Events,Closed Won,2018-10-06,2018-11-06,240.0,MONTH50REBATE,operations,Not_Specified,31 days,False
rn02ak12,Corporate Events,Closed Won,2018-11-14,2018-11-14,768.0,2SEMESTERS20OFF,Not_Specified,Not_Specified,0 days,False
llh74j79,Educational Seminars,Closed Lost,2018-11-14,2018-12-10,300.0,Not_Specified,operations,price,26 days,True
uw756454,Corporate Events,Closed Lost,2018-11-14,2018-11-14,200.0,Not_Specified,operations,price,0 days,True
st4mn0q0,Sports Events,Closed Won,2018-11-14,2018-11-14,1008.0,RENEWYEAR30,operations,Not_Specified,0 days,False
87o6697w,Educational Seminars,Closed Won,2018-11-14,2018-11-19,1344.0,ANNUAL30BONUS,operations,Not_Specified,5 days,False
wxpbp9d6,Corporate Events,Closed Won,2018-01-07,2018-02-07,768.0,2SEMESTERS20OFF,operations,Not_Specified,31 days,False
uixa6jfy,Corporate Events,Closed Lost,2018-01-07,2018-12-24,200.0,Not_Specified,operations,no response,351 days,True
jv1wf6oa,Corporate Events,Closed Won,2018-02-07,2018-02-07,576.0,2SEMESTERS20SALE,operations,Not_Specified,0 days,False
wubqbciv,Corporate Events,Closed Lost,2018-02-07,2018-02-07,600.0,Not_Specified,operations,no product fit,0 days,True
zklwhyfg,Corporate Events,Closed Won,2018-12-10,2018-12-11,240.0,MONTH50REBATE,operations,Not_Specified,1 days,False
lyw84lqx,Corporate Events,Closed Lost,2018-12-10,2018-12-12,360.0,GLOW20SEMESTER,quality of delivery,not target,2 days,False
72onhcuw,Educational Seminars,Closed Lost,2018-12-10,2018-12-10,2294.0,YEARLY60,quality of delivery,price,0 days,False
isl2ihf7,Educational Seminars,Closed Won,2018-12-23,2018-12-23,240.0,SAVEMONTH50G,operations,Not_Specified,0 days,False
wng7x7yi,Educational Seminars,Closed Won,2018-12-24,2018-12-25,150.0,MONTH75SPECIAL,operations,Not_Specified,1 days,False
w1iblb8j,Corporate Events,Closed Won,2018-12-24,2018-12-24,576.0,2SEMESTERS20SALE,operations,Not_Specified,0 days,False
l5735dl3,Corporate Events,Closed Won,2018-12-24,2018-12-24,450.0,TRIALFREE,operations,Not_Specified,0 days,False
oz00ihin,Corporate Events,Closed Won,2018-12-24,2018-12-24,240.0,DISCOUNT50POWER,operations,Not_Specified,0 days,False
t3mykcdj,Corporate Events,Closed Won,2018-12-24,2018-12-24,1344.0,YEARLY30PROMO,quality of delivery,Not_Specified,0 days,False
bhmkcq7w,Corporate Events,Closed Won,2018-12-24,2018-12-24,768.0,2SEMESTERS20OFF,financial control,Not_Specified,0 days,False
pm6irehj,Corporate Events,Closed Lost,2019-09-26,2019-01-16,360.0,NOCOSTREG,operations,no response,-253 days,False
5u51te8o,Corporate Events,Closed Lost,2019-09-26,2019-01-25,500.0,Not_Specified,operations,no response,-244 days,True
1541gzro,Sports Events,Closed Lost,2019-09-26,2019-01-16,150.0,CUTBACK75SPECIAL,financial control,no product fit,-253 days,False
y653cakc,Corporate Events,Closed Won,2019-09-26,2019-09-26,1680.0,YEARLY30DISCOUNT,operations,Not_Specified,0 days,False
c3pcsi3f,Corporate Events,Closed Won,2019-10-27,2019-10-27,1680.0,YEARLY30DISCOUNT,operations,Not_Specified,0 days,False
cl4qxd17,Sports Events,Closed Won,2019-10-27,2019-01-13,150.0,MONTH75SPECIAL,operations,Not_Specified,-287 days,False
3pxyu81x,Sports Events,Closed Won,2019-10-27,2019-10-27,360.0,25GIFT,operations,Not_Specified,0 days,False
wbd3ket1,Sports Events,Checkbox,2019-01-21,2019-01-21,240.0,SAVEMONTH50G,operations,Not_Specified,0 days,False
lizv5jf8,Educational Seminars,Demo 1,2019-01-21,2019-01-26,Not_Specified,Not_Specified,quality of delivery,Not_Specified,5 days,True
jadopvuk,Educational Seminars,Closed Lost,2019-01-21,2019-01-22,300.0,Not_Specified,operations,lost to competitor,1 days,True
qhcwgvqj,Educational Seminars,Closed Lost,2019-01-21,2019-01-14,768.0,NOCOSTREG,operations,no response,-7 days,False
6j9r946a,Corporate Events,Closed Won,2019-01-21,2019-01-21,960.0,ANNUAL60DEAL,operations,Not_Specified,0 days,False
sf6rqdud,Educational Seminars,Closed Won,2019-01-21,2019-01-21,240.0,SAVEMONTH50G,operations,Not_Specified,0 days,False
6nrku3kx,Corporate Events,Closed Won,2019-06-27,2019-06-27,1344.0,YEARLY30PROMO,operations,Not_Specified,0 days,False
0vj12rvt,Corporate Events,Closed Won,2019-06-27,2019-06-27,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
2lf6h7bl,Sports Events,Negotiation,2019-02-13,2019-02-13,200.0,Not_Specified,operations,Not_Specified,0 days,True
zz3mvo30,Sports Events,Closed Lost,2019-02-13,2019-02-13,768.0,HALFYEAR20G,operations,no response,0 days,False
nn2nphnt,Corporate Events,Closed Won,2019-01-12,2019-01-12,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
c2wlcckh,Corporate Events,Closed Won,2019-01-12,2019-01-13,240.0,DISCOUNT50POWER,operations,Not_Specified,1 days,False
jffgd6ot,Sports Events,Closed Lost,2019-01-12,2019-01-20,240.0,ECONOMY50GIFT,Not_Specified,no budget,8 days,False
4hhep0ff,Corporate Events,Closed Won,2019-01-12,2019-01-12,300.0,MONTH50CUTBACK,operations,Not_Specified,0 days,False
jjczinp7,Not_Specified,Closed Lost,2019-01-12,2019-01-26,360.0,YEAR20DEAL,financial control,no response,14 days,False
5ct6gvra,Corporate Events,Closed Won,2018-08-20,2018-08-21,240.0,MONTH50REBATE,operations,Not_Specified,1 days,False
m2bbuku8,Corporate Events,Closed Lost,2018-08-20,2018-02-04,768.0,2SEMESTERS20OFF,operations,not target,-197 days,False
by7mdfro,Corporate Events,Closed Won,2018-08-20,2018-08-21,32206.0,10OFFREDUCED,operations,Not_Specified,1 days,False
95cso65f,Corporate Events,Closed Lost,2018-08-20,2018-10-04,960.0,Not_Specified,operations,lost to competitor,45 days,True
ii9gc9tu,Corporate Events,Closed Won,2018-08-20,2018-08-20,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
t4fjjsj7,Corporate Events,Closed Won,2018-08-21,2018-08-21,240.0,MONTH50REBATE,operations,Not_Specified,0 days,False
fx8f3hcy,Corporate Events,Closed Won,2018-08-21,2018-08-21,768.0,2SEMESTERS20OFF,operations,Not_Specified,0 days,False
5hw4lyal,Corporate Events,Closed Lost,2018-08-21,2018-08-26,240.0,DISCOUNT50POWER,time saving,no response,5 days,False
43jh3mjc,Corporate Events,Closed Won,2018-09-04,2018-09-04,768.0,2SEMESTERS20OFF,financial control,Not_Specified,0 days,False
98pp0lyi,Educational Seminars,Closed Won,2018-09-04,2018-09-04,240.0,SAVEMONTH50G,quality of delivery,Not_Specified,0 days,False
qgbayu1p,Corporate Events,Closed Won,2018-09-04,2018-10-04,360.0,MONTHSAVE25DEAL,financial control,Not_Specified,30 days,False
qenj1g7a,Sports Events,Closed Won,2018-09-18,2018-09-18,240.0,DISCOUNT50POWER,operations,Not_Specified,0 days,False
bmmgb71j,Corporate Events,Closed Lost,2018-09-18,2018-10-14,324.0,10OFFREDUCED,operations,not target,26 days,False
qbk1faev,Corporate Events,Closed Lost,2018-09-18,2018-09-24,150.0,ECONOMY75DISCOUNT,operations,not target,6 days,False
zer7n5sa,Corporate Events,Closed Won,2018-09-18,2018-09-19,240.0,MONTH50REBATE,operations,Not_Specified,1 days,False
