Id,Use Case,Status,Created Date,Close Date,Price,Discount code,Pain,Loss Reason
sr1b3ct0,Corporate Events,Closed Lost,2019-01-28,2019-02-25,240.0,DISCOUNT50POWER,operations,price
l4jd1hkn,Corporate Events,Closed Lost,2019-01-28,2019-01-28,200.0,Not_Specified,operations,not target
2x5854x7,Educational Seminars,Negotiation,2019-02-09,2019-02-09,1344.0,Not_Specified,time saving,Not_Specified
5oke3f4f,Corporate Events,Closed Won,2019-02-09,2019-02-09,1344.0,YEARLY30PROMO,operations,Not_Specified
5c2iypcy,Sports Events,Closed Won,2019-02-10,2019-03-29,14876.0,ECONOMY75DISCOUNT,operations,Not_Specified
l6x4ht8q,Corporate Events,Closed Won,2019-02-10,2019-02-13,150.0,ECONOMY75DISCOUNT,operations,Not_Specified
gboee66m,Sports Events,Closed Won,2019-02-10,2019-02-10,300.0,SAVEMORE50,operations,Not_Specified
mkaisbg2,Sports Events,Closed Won,2019-02-10,2019-02-10,768.0,HALFYEAR20G,financial control,Not_Specified
2razt4ut,Educational Seminars,Closed Won,2019-02-10,2019-02-13,14876.0,CUTBACK75SPECIAL,Not_Specified,Not_Specified
nop0om6k,Corporate Events,Closed Won,2019-02-10,2019-02-10,360.0,MONTHSAVE25DEAL,financial control,Not_Specified
00m6eiel,Corporate Events,Closed Won,2019-02-10,2019-02-10,240.0,MONTH50REBATE,Not_Specified,Not_Specified
ogkgezp3,Corporate Events,Closed Won,2018-12-29,2019-02-26,960.0,ANNUAL60DEAL,operations,Not_Specified
n9640w56,Corporate Events,Closed Lost,2018-12-29,2019-03-18,240.0,MONTH50REBATE,operations,not target
4ng4eux5,Educational Seminars,Closed Won,2018-12-29,2018-12-29,300.0,SAVEMORE50,operations,Not_Specified
ju9vdlm4,Corporate Events,Closed Won,2018-12-29,2018-12-29,768.0,2SEMESTERS20OFF,operations,Not_Specified
8fku51db,Sports Events,Closed Won,2019-01-14,2019-01-16,150.0,MONTH75SPECIAL,quality of delivery,Not_Specified
q1l2z2l6,Corporate Events,Closed Won,2018-08-13,2018-08-14,240.0,DISCOUNT50POWER,operations,Not_Specified
mqdaiszj,Corporate Events,Closed Won,2018-08-13,2018-08-13,74626.0,SAVEMONTH50SPECIAL,operations,Not_Specified
1ah2vdcx,Corporate Events,Closed Won,2018-08-13,2018-08-13,360.0,SAVE25LESS,operations,Not_Specified
ir4qp7qp,Corporate Events,Closed Won,2018-08-13,2018-08-14,576.0,2SEMESTERS20SALE,operations,Not_Specified
3ypbx729,Corporate Events,Closed Won,2019-05-18,2019-05-18,768.0,2SEMESTERS20OFF,operations,Not_Specified
oewoe0rz,Sports Events,Closed Won,2018-03-04,2018-06-04,360.0,25GIFT,operations,Not_Specified
uqbobhqw,Corporate Events,Closed Won,2018-06-04,2018-06-04,360.0,SAVE25LESS,operations,Not_Specified
3t63okbu,Corporate Events,Closed Lost,2018-06-04,2018-09-25,200.0,Not_Specified,operations,no response
j3lat7p0,Corporate Events,Closed Lost,2018-09-11,2018-11-21,360.0,SAVE25LESS,financial control,not target
effwrtrq,Corporate Events,Closed Lost,2018-09-11,2018-12-12,200.0,SAVE25LESS,operations,no response
7yr0e853,Corporate Events,Closed Lost,2018-09-11,2018-09-25,200.0,Not_Specified,operations,no response
to2mcnv7,Sports Events,Closed Lost,2018-09-11,2018-09-16,1344.0,Not_Specified,operations,price
ih4uvaq9,Corporate Events,Closed Lost,2018-09-11,2018-09-11,200.0,Not_Specified,operations,lost to competitor
iylh39ps,Corporate Events,Closed Lost,2018-09-11,2018-09-11,240.0,DISCOUNT50POWER,quality of delivery,price
jgw8lnaw,Corporate Events,Closed Won,2018-09-11,2018-09-11,1344.0,YEARLY30PROMO,operations,Not_Specified
kv3n56um,Sports Events,Closed Lost,2018-09-11,2018-10-10,324.0,SLASH10,operations,not target
p8js1s2f,Sports Events,Closed Lost,2018-09-11,2019-01-21,324.0,SLASH10,operations,not target
uo8n6s4f,Corporate Events,Closed Won,2018-01-05,2018-01-05,576.0,2SEMESTERS20SALE,quality of delivery,Not_Specified
97m7m162,Corporate Events,Closed Won,2018-01-05,2018-01-05,324.0,10OFFREDUCED,financial control,Not_Specified
644j52b7,Corporate Events,Closed Won,2018-01-05,2018-01-05,240.0,MONTH50REBATE,operations,Not_Specified
hhs7hkov,Corporate Events,Closed Won,2018-01-05,2018-01-05,768.0,HALFYEAR20G,operations,Not_Specified
pd20t9ll,Sports Events,Closed Won,2018-01-05,2018-06-05,1008.0,RENEWYEAR30,operations,Not_Specified
0gwe7lyb,Corporate Events,Closed Won,2018-01-05,2018-01-05,240.0,DISCOUNT50POWER,operations,Not_Specified
6g0c4p9k,Sports Events,Closed Lost,2018-10-08,2019-11-26,200.0,Not_Specified,quality of delivery,no response
stxn5fwg,Corporate Events,Closed Lost,2018-10-09,2018-10-09,150.0,Not_Specified,quality of delivery,no product fit
0ypn8q0d,Corporate Events,Closed Won,2018-10-09,2018-10-09,450.0,FIFTYSAVINGS,quality of delivery,Not_Specified
nt3cdt6b,Corporate Events,Closed Lost,2018-10-09,2019-01-19,360.0,GLOW25MONTH,operations,not target
yl7z5vwd,Corporate Events,Closed Won,2018-10-09,2018-10-09,768.0,2SEMESTERS20OFF,operations,Not_Specified
6sd8le7a,Corporate Events,Closed Won,2018-10-09,2018-10-10,120.0,3QUARTERS75CUT,financial control,Not_Specified
v8vf3gxa,Sports Events,Closed Lost,2018-10-09,2018-10-23,1344.0,ANNUAL30BONUS,operations,lost to competitor
9isd1owj,Corporate Events,Closed Lost,2018-10-21,2018-10-06,2400.0,BIANNUAL20,operations,not target
4cs3e3kr,Educational Seminars,Closed Lost,2018-10-21,2018-11-24,324.0,SLASH10,time saving,lost to competitor
odx4didt,Educational Seminars,Closed Lost,2018-10-22,2018-10-22,200.0,Not_Specified,operations,no product fit
86bhaiyb,Corporate Events,Closed Won,2018-10-22,2018-10-23,768.0,2SEMESTERS20OFF,operations,Not_Specified
czdvsc6d,Corporate Events,Closed Lost,2018-10-22,2018-11-24,240.0,Not_Specified,operations,not target
un1ppg83,Corporate Events,Closed Won,2018-10-22,2018-10-22,360.0,MONTHSAVE25DEAL,operations,Not_Specified
x2n2xqmf,Corporate Events,Closed Won,2018-10-22,2018-10-22,240.0,MONTH50REBATE,operations,Not_Specified
gjc5p935,Educational Seminars,Negotiation,2018-10-22,2018-10-22,57694.0,SPECIAL20YEAR,time saving,Not_Specified
lhp5tddt,Corporate Events,Closed Won,2018-10-22,2018-10-22,576.0,2SEMESTERS20SALE,operations,Not_Specified
ag8zyqbb,Sports Events,Closed Won,2018-10-22,2018-10-22,1680.0,FLAT30,operations,Not_Specified
0pqvsmrs,Corporate Events,Closed Won,2018-10-22,2018-10-22,240.0,MONTH50REBATE,operations,Not_Specified
v6s4ts08,Corporate Events,Closed Won,2018-10-22,2017-04-22,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified
uzq7wuhi,Educational Seminars,Closed Won,2018-10-22,2018-10-22,240.0,SAVEMONTH50G,operations,Not_Specified
nt4nm4us,Sports Events,Closed Lost,2018-10-22,2018-12-25,1008.0,Not_Specified,quality of delivery,no response
5ufsfman,Corporate Events,Closed Won,2018-05-06,2018-11-06,768.0,2SEMESTERS20OFF,operations,Not_Specified
20v4o75q,Corporate Events,Closed Lost,2018-05-06,2018-08-06,360.0,SAVE25LESS,operations,lost to competitor
a9k7ljce,Corporate Events,Closed Won,2018-05-06,2018-05-06,240.0,DISCOUNT50POWER,operations,Not_Specified
0x3rf4di,Corporate Events,Closed Lost,2018-05-06,2018-12-06,450.0,TRIALFREE,financial control,not target
43nd4fy8,Corporate Events,Closed Won,2018-05-06,2018-05-06,768.0,2SEMESTERS20OFF,operations,Not_Specified
i00iums6,Corporate Events,Closed Lost,2018-11-11,2018-11-24,240.0,SUPER50DISCOUNT,operations,no response
vuzojzz2,Corporate Events,Closed Won,2018-11-11,2018-11-11,360.0,SAVE25LESS,quality of delivery,Not_Specified
pg4hudp1,Sports Events,Closed Lost,2018-11-11,2018-11-18,200.0,Not_Specified,operations,not target
hp4xf6xd,Educational Seminars,Negotiation,2018-11-11,2018-11-11,1344.0,Not_Specified,financial control,Not_Specified
zoswdt5k,Corporate Events,Closed Lost,2018-11-12,2018-11-12,360.0,SAVE25LESS,quality of delivery,price
85o3hmkd,Educational Seminars,Closed Lost,2018-11-12,2018-12-15,768.0,HALFYEAR20G,financial control,lost to competitor
93aswvf7,Sports Events,Closed Won,2018-11-12,2018-11-12,576.0,HALFSEASON20G,operations,Not_Specified
5yttqkz3,Corporate Events,Closed Lost,2018-11-24,2018-12-12,360.0,MONTHSAVE25DEAL,quality of delivery,no response
4f2gytl9,Educational Seminars,Closed Lost,2018-11-24,2018-12-10,150.0,MONTH75SPECIAL,financial control,not target
1ao36oc6,Corporate Events,Closed Won,2018-11-24,2018-11-24,450.0,FIFTYSAVINGS,quality of delivery,Not_Specified
iw3u80qy,Corporate Events,Closed Lost,2018-11-24,2018-11-25,200.0,Not_Specified,operations,lost to competitor
tfn28mx6,Sports Events,Closed Lost,2018-11-24,2018-12-26,300.0,Not_Specified,operations,no response
h0lstehu,Educational Seminars,Closed Won,2018-11-24,2018-11-25,960.0,YEARLY60,financial control,Not_Specified
41tvz165,Corporate Events,Closed Won,2018-11-24,2018-11-24,150.0,QUARTERLY75OFF,operations,Not_Specified
af3cu32b,Corporate Events,Closed Won,2018-11-24,2018-11-24,150.0,ECONOMY75DISCOUNT,financial control,Not_Specified
am3laq0n,Sports Events,Closed Won,2018-11-24,2019-08-13,240.0,SAVEMONTH50G,quality of delivery,Not_Specified
wai5vmmr,Corporate Events,Closed Lost,2018-10-07,2018-12-26,768.0,2SEMESTERS20OFF,financial control,no response
zxxy55e9,Not_Specified,Closed Won,2018-12-18,2018-12-18,300.0,ECONOMY50SPECIAL,Not_Specified,Not_Specified
v7bh60nc,Sports Events,Closed Won,2018-12-18,2018-12-18,150.0,MONTH75SPECIAL,operations,Not_Specified
n3hvdohg,Corporate Events,Closed Won,2018-12-18,2018-12-18,768.0,2SEMESTERS20OFF,operations,Not_Specified
mq4pwdr6,Corporate Events,Closed Won,2018-12-18,2018-12-18,300.0,MONTH50CUTBACK,operations,Not_Specified
33ax8aag,Corporate Events,Closed Won,2018-12-18,2018-12-18,240.0,MONTH50REBATE,operations,Not_Specified
jmf6alvv,Sports Events,Closed Won,2019-04-26,2019-04-26,300.0,ECONOMY50SPECIAL,operations,Not_Specified
c72pcuc5,Corporate Events,Closed Lost,2019-04-26,2019-04-26,150.0,MONTH75SPECIAL,operations,no product fit
uree61iv,Corporate Events,Closed Won,2019-04-26,2019-04-26,240.0,DISCOUNT50POWER,quality of delivery,Not_Specified
xwinrglu,Corporate Events,Closed Won,2019-06-26,2019-06-26,1350.0,DOUBLESEMESTER50,operations,Not_Specified
9f2kt2zp,Educational Seminars,Closed Lost,2019-06-26,2019-09-26,768.0,HALFYEAR20G,financial control,lost to competitor
l9f4qvd4,Corporate Events,Closed Lost,2019-06-26,2019-01-08,240.0,Not_Specified,operations,lost to competitor
omn8rjry,Corporate Events,Closed Won,2019-06-26,2019-06-26,768.0,2SEMESTERS20OFF,operations,Not_Specified
k8xim15f,Educational Seminars,Closed Lost,2019-06-26,2019-06-26,960.0,YEARLY60,operations,no response
146pu6lr,Sports Events,Closed Won,2019-01-19,2019-01-19,360.0,25GIFT,financial control,Not_Specified
ol0tm0iz,Corporate Events,Closed Won,2019-01-19,2019-01-20,240.0,MONTH50REBATE,operations,Not_Specified
yg7diduh,Educational Seminars,Closed Won,2019-01-19,2019-01-19,1344.0,ANNUAL30BONUS,financial control,Not_Specified
b9bsfs1w,Sports Events,Closed Lost,2019-01-19,2019-01-19,200.0,Not_Specified,quality of delivery,no response
0ff6bxn1,Sports Events,Closed Won,2019-01-19,2019-01-19,240.0,ECONOMY50GIFT,financial control,Not_Specified
oehznaez,Sports Events,Closed Lost,2019-01-19,2019-01-26,300.0,Not_Specified,operations,no response
4a5mymll,Corporate Events,Closed Won,2019-01-19,2019-01-22,240.0,Not_Specified,financial control,Not_Specified
sai1d76y,Corporate Events,Checkbox,2019-01-19,2019-01-26,768.0,2SEMESTERS20OFF,Not_Specified,Not_Specified
jadgeqm2,Educational Seminars,Closed Lost,2019-01-19,2019-01-22,200.0,Not_Specified,quality of delivery,no response
1v5piicv,Corporate Events,Closed Won,2019-01-19,2019-01-19,240.0,MONTH50REBATE,operations,Not_Specified
vevym1mi,Corporate Events,Closed Won,2019-01-28,2019-02-25,240.0,DISCOUNT50POWER,operations,Not_Specified
b2ijsgw2,Corporate Events,Closed Won,2019-01-28,2019-01-28,768.0,2SEMESTERS20OFF,financial control,Not_Specified
0krveqrp,Sports Events,Closed Won,2019-01-28,2019-01-28,768.0,HALFYEAR20G,operations,Not_Specified
b1iefbx3,Educational Seminars,Closed Lost,2019-01-28,2019-02-20,1344.0,Not_Specified,quality of delivery,lost to competitor
rgonseck,Corporate Events,Closed Won,2019-01-28,2019-01-28,240.0,MONTH50REBATE,operations,Not_Specified
zrbitves,Educational Seminars,Closed Won,2019-02-10,2019-02-10,1344.0,ANNUAL30BONUS,operations,Not_Specified
2zo7vmm5,Corporate Events,Closed Won,2019-02-10,2019-02-11,360.0,MONTHSAVE25DEAL,operations,Not_Specified
bsrjhay2,Corporate Events,Closed Lost,2019-02-10,2019-06-27,200.0,Not_Specified,quality of delivery,no response
dh1zyapc,Corporate Events,Closed Won,2019-02-10,2019-02-13,450.0,TRIALFREE,operations,Not_Specified
30c7l3cr,Corporate Events,Closed Won,2018-07-05,2018-10-08,240.0,MONTH50REBATE,quality of delivery,Not_Specified
uw7ybhsi,Corporate Events,Closed Won,2019-02-23,2019-02-23,768.0,2SEMESTERS20OFF,financial control,Not_Specified
bazgofrb,Corporate Events,Closed Lost,2019-02-23,2019-02-23,200.0,Not_Specified,operations,price
up7pqq8v,Corporate Events,Closed Won,2019-02-23,2019-02-23,768.0,2SEMESTERS20OFF,operations,Not_Specified
wswh1kel,Corporate Events,Closed Won,2019-02-23,2019-02-23,720.0,4SEMESTERS40DEAL,operations,Not_Specified
ss9qcjg9,Corporate Events,Closed Won,2019-02-23,2019-02-23,14876.0,ECONOMY75DISCOUNT,operations,Not_Specified
7y83ogld,Sports Events,Closed Lost,2019-02-23,2019-02-23,768.0,Not_Specified,financial control,lost to competitor
feqf2no5,Corporate Events,Closed Lost,2018-06-04,2018-06-04,0.0,Not_Specified,operations,no product fit
peu11fm3,Corporate Events,Closed Won,2018-06-04,2018-06-04,360.0,SAVE25LESS,financial control,Not_Specified
0la39f4d,Sports Events,Closed Lost,2018-06-04,2018-10-04,768.0,Not_Specified,financial control,lost to competitor
h265ep03,Corporate Events,Closed Won,2018-09-12,2018-09-15,324.0,10OFFREDUCED,operations,Not_Specified
zcu5elhp,Educational Seminars,Closed Lost,2018-09-12,2018-12-25,240.0,Not_Specified,operations,no response
gndo3jko,Corporate Events,Closed Won,2018-09-12,2018-09-12,1680.0,YEARLY30DISCOUNT,operations,Not_Specified
be6pxlkv,Corporate Events,Closed Won,2018-09-12,2018-09-12,150.0,QUARTERLY75OFF,operations,Not_Specified
hwykrxnd,Corporate Events,Closed Lost,2018-09-12,2018-09-23,360.0,SAVE25LESS,financial control,lost to competitor
0uik09ir,Corporate Events,Closed Lost,2018-09-12,2018-09-19,200.0,Not_Specified,operations,not target
bh21pffx,Corporate Events,Closed Won,2018-09-06,2018-09-06,1344.0,YEARLY30PROMO,operations,Not_Specified
5q9ex7tq,Sports Events,Closed Lost,2018-10-09,2018-10-10,200.0,Not_Specified,operations,lost to competitor
z6ftfxqt,Corporate Events,Closed Lost,2018-10-09,2018-10-09,200.0,Not_Specified,operations,no response
nz73ubke,Corporate Events,Closed Won,2018-10-09,2018-10-09,768.0,2SEMESTERS20OFF,operations,Not_Specified
gzy3gr5o,Corporate Events,Closed Won,2018-10-09,2018-10-09,240.0,MONTH50REBATE,financial control,Not_Specified
kysqxhib,Sports Events,Closed Won,2018-10-09,2018-10-09,240.0,SAVEMONTH50G,operations,Not_Specified
8krmaolp,Sports Events,Closed Lost,2018-10-22,2018-11-17,360.0,DISCOUNT25QUICK,operations,no response
47lccoaq,Corporate Events,Closed Won,2018-10-22,2018-10-22,240.0,MONTH50REBATE,quality of delivery,Not_Specified
1z6su6w6,Corporate Events,Closed Won,2018-10-22,2018-10-22,1680.0,YEARLY30DISCOUNT,operations,Not_Specified
lr397bf7,Corporate Events,Closed Won,2018-10-22,2018-10-23,324.0,10OFFREDUCED,operations,Not_Specified
t7nsq8qo,Corporate Events,Closed Lost,2018-10-22,2018-10-24,300.0,GIFT30SEASON,financial control,no response
jr2b3w7f,Sports Events,Closed Won,2018-10-22,2018-10-22,576.0,HALFSEASON20G,financial control,Not_Specified
kwec808m,Corporate Events,Closed Lost,2018-08-06,2018-09-06,768.0,2SEMESTERS20OFF,operations,lost to competitor
4nmrgk9u,Corporate Events,Closed Lost,2018-11-12,2018-11-17,600.0,PROMOTIONCODE,operations,no response
erpvcs36,Sports Events,Closed Lost,2018-11-12,2018-11-25,324.0,SLASH10,operations,price
vko2kw5p,Corporate Events,Checkbox,2018-11-12,2018-11-14,576.0,2SEMESTERS20SALE,operations,Not_Specified
54z1kc25,Educational Seminars,Closed Lost,2018-11-12,2018-11-12,200.0,Not_Specified,financial control,lost to competitor
tfl22g9s,Sports Events,Closed Lost,2018-11-12,2018-12-25,576.0,Not_Specified,operations,no response
t7t7bjvo,Corporate Events,Closed Won,2018-11-12,2018-11-13,240.0,MONTH50REBATE,operations,Not_Specified
5gb1a8wa,Sports Events,Closed Lost,2018-11-12,2019-01-26,960.0,ECONOMY75DISCOUNT,quality of delivery,no response
b2rhgune,Corporate Events,Closed Won,2018-11-24,2018-11-24,360.0,MONTHSAVE25DEAL,operations,Not_Specified
sj32tfd7,Corporate Events,Closed Won,2018-11-24,2018-11-24,240.0,MONTH50REBATE,operations,Not_Specified
uq7w5eat,Corporate Events,Closed Lost,2018-11-25,2018-11-25,240.0,Not_Specified,operations,price
50xcqavz,Corporate Events,Closed Lost,2018-11-25,2018-12-18,200.0,Not_Specified,operations,no response
stfufypl,Corporate Events,Closed Won,2018-12-08,2018-12-08,768.0,2SEMESTERS20OFF,financial control,Not_Specified
5lrvpwvy,Sports Events,Closed Won,2018-12-08,2018-12-09,768.0,HALFYEAR20G,operations,Not_Specified
gnumw5h7,Corporate Events,Closed Won,2018-12-08,2019-03-13,150.0,QUARTERLY75OFF,operations,Not_Specified
38h1ijhi,Corporate Events,Closed Lost,2018-12-08,2018-12-11,768.0,2SEMESTERS20OFF,operations,not target
e3bsdqbi,Corporate Events,Closed Won,2018-12-08,2018-12-08,768.0,2SEMESTERS20OFF,operations,Not_Specified
mrfv9emw,Corporate Events,Checkbox,2018-12-08,2018-12-08,600.0,PROMOTIONCODE,operations,Not_Specified
h8eaj08b,Corporate Events,Closed Won,2018-12-18,2018-12-18,360.0,MONTHSAVE25DEAL,operations,Not_Specified
0tkrdrus,Corporate Events,Closed Won,2018-12-18,2018-12-18,360.0,SAVE25LESS,operations,Not_Specified
emuvvpyj,Corporate Events,Closed Won,2018-12-18,2018-12-18,1350.0,DOUBLESEMESTER50,financial control,Not_Specified
n620n368,Corporate Events,Closed Won,2018-12-18,2019-01-20,150.0,QUARTERLY75OFF,financial control,Not_Specified
uocc1pr2,Corporate Events,Negotiation,2018-12-18,2018-12-18,300.0,CUT50YEAR,operations,Not_Specified
nlff03n4,Educational Seminars,Closed Lost,2018-12-18,2018-12-22,1500.0,DEAL60YEAR,Not_Specified,no response
c9m2ix81,Corporate Events,Closed Lost,2018-12-18,2018-12-28,300.0,Not_Specified,operations,lost to competitor
b9cmo6pa,Corporate Events,Closed Lost,2018-12-19,2019-01-26,360.0,MONTHSAVE25DEAL,financial control,no response
ntam298o,Corporate Events,Closed Won,2018-12-19,2018-12-19,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified
imuq0jw4,Educational Seminars,Closed Won,2018-12-19,2018-12-19,768.0,HALFYEAR20G,operations,Not_Specified
3m9ryna6,Corporate Events,Closed Won,2019-06-26,2019-06-26,768.0,2SEMESTERS20OFF,Not_Specified,Not_Specified
d1yaipsv,Corporate Events,Closed Lost,2019-06-26,2019-01-09,200.0,Not_Specified,operations,no budget
hbm4nmew,Corporate Events,Closed Won,2019-06-26,2019-06-26,14876.0,ECONOMY75DISCOUNT,operations,Not_Specified
qh0cdj63,Corporate Events,Closed Won,2019-06-26,2019-06-26,768.0,2SEMESTERS20OFF,operations,Not_Specified
p0c2w0vu,Corporate Events,Closed Lost,2019-06-26,2019-02-25,768.0,2SEMESTERS20OFF,operations,lost to competitor
8oa5m4tf,Corporate Events,Closed Lost,2019-06-26,2019-10-27,960.0,SEMESTER20DEALAGAIN,operations,no response
tfx3ec31,Corporate Events,Closed Won,2019-06-26,2019-06-26,960.0,SEMESTER20DEALAGAIN,operations,Not_Specified
3tptinu3,Educational Seminars,Closed Lost,2019-06-26,2019-01-23,768.0,HALFYEAR20G,operations,not target
7j2r2p0h,Educational Seminars,Closed Won,2019-01-19,2019-01-20,240.0,ECONOMY50GIFT,operations,Not_Specified
w2ki6f91,Corporate Events,Closed Won,2019-01-19,2019-01-19,240.0,MONTH50REBATE,Not_Specified,Not_Specified
elxf1552,Educational Seminars,Closed Won,2019-01-19,2019-01-20,240.0,SAVEMONTH50G,financial control,Not_Specified
0il42fhx,Sports Events,Closed Won,2019-01-19,2019-01-19,360.0,DISCOUNT25QUICK,operations,Not_Specified
8b7vkl62,Sports Events,Closed Won,2019-01-19,2019-01-20,960.0,YEARLY60,operations,Not_Specified
n0petw2u,Educational Seminars,Closed Won,2019-01-19,2019-01-19,300.0,SAVEMORE50,operations,Not_Specified
uyvwasfq,Corporate Events,Closed Lost,2019-01-19,2019-01-20,300.0,SAVEMONTH50SPECIAL,financial control,not target
n1yy6u8g,Corporate Events,Closed Lost,2019-01-19,2019-01-28,240.0,Not_Specified,operations,not target
4c5nxtp6,Sports Events,Closed Lost,2019-01-19,2019-01-14,240.0,ECONOMY50GIFT,operations,no response
don1a146,Educational Seminars,Closed Won,2019-01-28,2019-07-28,768.0,HALFYEAR20G,operations,Not_Specified
6276tn57,Not_Specified,Closed Won,2019-01-28,2019-01-28,768.0,2SEMESTERS20OFF,Not_Specified,Not_Specified
