,Id,Status_x,Acquisition Campaign_0,Acquisition Campaign_1,Acquisition Campaign_2,Acquisition Campaign_3,Acquisition Campaign_4,Acquisition Campaign_5,Converted,City_0,City_1,City_2,City_3,City_4,Use Case_Concerts and festivals_x,Use Case_Corporate Events_x,Use Case_Educational Seminars_x,Use Case_Not_Specified_x,Use Case_Sports Events_x,Use Case_Wedding Planning_x,Source_Inbound,Source_Not_Specified,Source_Outbound,month,day,Status_y,Price,Days,Discount,Use Case_Concerts and festivals_y,Use Case_Corporate Events_y,Use Case_Educational Seminars_y,Use Case_Not_Specified_y,Use Case_Sports Events_y,Use Case_Wedding Planning_y,Pain_Not_Specified,Pain_financial control,Pain_operations,Pain_quality of delivery,Pain_time saving
1521,l6x4ht8q,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,1,28,Closed Won,150,3,True,False,True,False,False,False,False,False,False,True,False,False
1522,jnhw4v6m,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,3,4,Closed Won,768,0,True,False,True,False,False,False,False,False,False,True,False,False
1523,7ryf0ay0,Qualified,0,0,0,0,0,1,True,0,0,1,0,1,False,True,False,False,False,False,True,False,False,4,25,Closed Won,300,0,True,False,True,False,False,False,False,True,False,False,False,False
1524,wnmgadbt,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,3,4,Closed Won,450,0,True,False,True,False,False,False,False,False,True,False,False,False
1525,kc03kxj2,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,1,28,Closed Lost,200,0,False,False,True,False,False,False,False,False,False,True,False,False
1526,cmgb06tq,Qualified,0,0,1,0,1,1,True,0,0,0,0,1,False,False,False,False,True,False,True,False,False,4,25,Closed Lost,324,244,False,False,False,False,False,True,False,False,False,True,False,False
1527,arb2blix,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,3,4,Closed Won,768,0,True,False,True,False,False,False,False,False,False,True,False,False
1528,4h1arv6z,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,1,28,Closed Lost,1344,-2,True,False,True,False,False,False,False,False,False,True,False,False
1529,vudmookf,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,3,4,Closed Lost,774,21,False,False,True,False,False,False,False,False,False,True,False,False
1530,wcumdhoj,Qualified,0,0,0,0,0,1,True,0,0,1,1,1,False,False,False,False,True,False,False,False,True,12,31,Closed Lost,200,56,False,False,False,False,False,True,False,True,False,False,False,False
1531,amudox9f,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,1,28,Closed Lost,150,-254,True,False,True,False,False,False,False,False,False,True,False,False
1532,hssy28mc,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,1,28,Closed Won,960,0,True,False,True,False,False,False,False,False,False,True,False,False
1533,0la39f4d,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,False,False,False,True,False,False,False,True,4,4,Closed Lost,768,122,False,False,False,False,False,True,False,False,True,False,False,False
1534,ww2y4c7j,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,False,False,False,True,False,True,False,False,12,31,Closed Won,768,0,True,False,False,False,False,True,False,False,True,False,False,False
1535,mz24mm9s,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,1,28,Closed Won,450,0,True,False,True,False,False,False,False,False,False,True,False,False
1536,vevym1mi,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,5,4,Closed Won,240,28,True,False,True,False,False,False,False,False,False,True,False,False
1537,ne7x3d5b,Qualified,0,0,0,0,0,1,True,0,0,1,0,1,False,False,False,False,True,False,False,False,True,12,31,Closed Won,360,31,True,False,False,False,False,True,False,False,False,False,True,False
1538,5t84n31e,Qualified,0,0,0,0,0,1,True,0,1,1,1,1,False,True,False,False,False,False,True,False,False,5,4,Closed Won,360,0,True,False,True,False,False,False,False,False,True,False,False,False
1539,0o1ag777,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,1,31,Closed Won,240,0,True,False,True,False,False,False,False,False,False,True,False,False
1540,nzy865mo,Qualified,0,0,0,0,0,1,True,0,0,1,1,0,False,True,False,False,False,False,True,False,False,2,25,Closed Lost,360,31,True,False,True,False,False,False,False,False,False,True,False,False
1541,hizsvqz4,Qualified,0,0,0,0,0,1,True,0,1,0,1,1,False,True,False,False,False,False,False,False,True,6,4,Closed Won,516,0,True,False,True,False,False,False,False,False,False,True,False,False
1542,jsfo1pto,Qualified,0,0,0,0,0,1,True,0,0,1,1,1,False,True,False,False,False,False,True,False,False,6,4,Closed Lost,200,62,False,False,True,False,False,False,False,False,False,True,False,False
1543,cqx02fd7,Qualified,0,0,0,0,0,1,True,0,0,1,0,0,False,True,False,False,False,False,True,False,False,6,4,Closed Won,768,0,True,False,True,False,False,False,False,False,False,True,False,False
1544,96oem8hu,Qualified,0,0,0,0,0,1,True,1,0,1,0,0,False,False,True,False,False,False,True,False,False,1,31,Closed Lost,1344,43,True,False,False,True,False,False,False,True,False,False,False,False
1545,5dusrz11,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,2,25,Closed Won,14876,0,True,False,True,False,False,False,False,False,False,True,False,False
1546,plok9uwp,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,1,31,Closed Won,150,0,True,False,True,False,False,False,False,True,False,False,False,False
1547,6j4g1pp9,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,True,False,False,False,False,False,True,1,31,Closed Won,1344,31,True,False,False,True,False,False,False,False,False,True,False,False
1548,4pqj7ocq,Qualified,0,0,0,0,0,1,True,0,0,0,1,0,False,False,True,False,False,False,True,False,False,2,25,Closed Lost,360,0,True,False,False,True,False,False,False,False,False,True,False,False
1550,t6fhvj25,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,False,False,False,True,False,True,False,False,6,4,Closed Lost,200,92,False,False,False,False,False,True,False,False,False,True,False,False
1551,8h5l5nwm,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,6,4,Closed Lost,0,0,False,False,True,False,False,False,False,False,False,True,False,False
1552,4yplhmig,Qualified,0,0,0,0,0,1,True,0,0,1,1,0,False,True,False,False,False,False,True,False,False,1,31,Closed Won,360,0,True,False,True,False,False,False,False,False,False,True,False,False
1553,hkq8n98n,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,2,25,Closed Won,240,0,True,False,True,False,False,False,False,False,False,True,False,False
1554,sszi1yth,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,False,False,True,7,4,Closed Won,360,0,True,False,True,False,False,False,False,False,False,True,False,False
1555,ptt4xl65,Qualified,0,0,0,0,0,1,True,0,0,0,1,0,False,False,False,False,True,False,False,False,True,7,4,Closed Lost,240,8,False,False,False,False,False,True,False,False,False,True,False,False
1556,waqddbpq,Qualified,0,0,0,0,0,1,True,0,1,0,1,1,False,True,False,False,False,False,True,False,False,7,4,Closed Won,240,0,True,False,True,False,False,False,False,True,False,False,False,False
1557,w1odsd67,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,7,4,Closed Lost,768,7,False,False,True,False,False,False,False,False,True,False,False,False
1558,pvz5qxt2,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,False,False,True,False,True,False,False,7,4,Closed Lost,200,0,False,False,False,False,False,True,False,False,False,True,False,False
1559,qgbayu1p,Qualified,0,0,0,0,0,1,True,0,0,1,0,0,False,True,False,False,False,False,True,False,False,7,4,Closed Won,360,30,True,False,True,False,False,False,False,False,True,False,False,False
1560,nlldtx4s,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,7,4,Closed Lost,768,42,False,False,True,False,False,False,False,False,False,True,False,False
1561,vlgwdv58,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,False,False,False,True,False,False,False,True,7,4,Closed Won,360,0,True,False,False,False,False,True,False,False,False,True,False,False
1562,ml1twvay,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,3,28,Closed Won,768,0,True,False,True,False,False,False,False,False,False,True,False,False
1563,727chcqo,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,8,4,Closed Won,120,0,True,False,True,False,False,False,False,False,False,True,False,False
1564,43jh3mjc,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,False,False,True,8,4,Closed Won,768,0,True,False,True,False,False,False,False,False,True,False,False,False
1565,zk811ish,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,8,4,Closed Won,1344,0,True,False,True,False,False,False,False,False,False,True,False,False
1566,17z3bbfi,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,8,4,Closed Won,300,0,True,False,True,False,False,False,False,False,False,True,False,False
1567,71g60kmq,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,1,31,Closed Won,150,0,True,False,True,False,False,False,False,False,True,False,False,False
1568,e1i5zgwu,Qualified,0,0,0,0,0,1,True,0,0,1,1,1,False,False,False,False,True,False,True,False,False,3,28,Closed Lost,360,0,False,False,False,False,False,True,False,False,False,True,False,False
1569,9akbd85c,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,False,False,True,8,4,Closed Lost,324,-19,False,False,True,False,False,False,False,False,False,True,False,False
1570,huv8slkk,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,False,True,False,False,False,True,False,False,3,28,Closed Won,300,-138,True,False,False,True,False,False,False,False,False,False,True,False
1571,p51ibpfl,Qualified,0,0,0,0,0,1,True,0,0,1,1,0,False,False,True,False,False,False,True,False,False,3,28,Closed Lost,768,31,False,False,False,True,False,False,False,False,False,False,True,False
1572,7br2ycws,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,4,27,Closed Lost,240,3,True,False,True,False,False,False,False,False,True,False,False,False
1573,wzi6nxlz,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,4,27,Closed Lost,324,0,True,False,True,False,False,False,False,False,False,True,False,False
1574,jzj2lkr9,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,False,False,False,True,False,True,False,False,4,27,Closed Won,300,31,True,False,False,True,False,False,False,False,True,False,False,False
1575,asart6jm,Qualified,0,0,0,0,0,1,True,0,0,1,1,0,False,True,False,False,False,False,True,False,False,4,27,Closed Won,1344,0,True,False,True,False,False,False,False,False,False,True,False,False
1576,dbhayclf,Qualified,0,0,0,0,0,1,True,1,0,1,0,1,False,True,False,False,False,False,True,False,False,2,28,Closed Won,960,0,True,False,True,False,False,False,False,False,False,True,False,False
1577,e1p6rd7w,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,9,4,Closed Won,768,0,True,False,True,False,False,False,False,False,False,True,False,False
1578,d585whmo,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,False,False,True,9,4,Closed Won,960,14,True,False,True,False,False,False,False,True,False,False,False,False
1580,hlm2s1t3,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,False,False,False,True,False,True,False,False,9,4,Closed Lost,1344,-190,True,False,False,False,False,True,False,False,True,False,False,False
1581,sqfwokx0,Qualified,0,0,0,0,0,1,True,1,0,0,0,0,False,True,False,False,False,False,True,False,False,9,4,Closed Lost,200,1,False,False,True,False,False,False,False,False,False,True,False,False
1582,kjeqdbpy,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,9,4,Closed Lost,360,1,True,False,True,False,False,False,False,False,True,False,False,False
1583,bsrjhay2,Qualified,0,0,0,0,0,1,True,1,0,1,0,0,False,True,False,False,False,False,True,False,False,4,27,Closed Lost,200,137,False,False,True,False,False,False,False,False,False,False,True,False
1584,xuuil6hk,Qualified,0,0,0,0,0,1,True,1,0,0,0,1,False,True,False,False,False,False,True,False,False,9,4,Closed Won,768,9,True,False,True,False,False,False,False,False,False,True,False,False
1585,l5akjvkd,Qualified,0,0,0,0,0,1,True,0,0,1,1,1,False,False,False,False,True,False,True,False,False,10,4,Closed Lost,200,64,False,False,False,False,False,True,False,False,False,True,False,False
1586,ibw4f0c0,Qualified,0,0,0,0,0,1,True,1,0,0,0,0,False,True,False,False,False,False,True,False,False,10,4,Closed Lost,200,46,False,False,False,False,False,True,False,False,False,True,False,False
1587,onrae16a,Qualified,0,0,0,0,0,1,True,0,0,1,1,1,False,True,False,False,False,False,True,False,False,4,27,Closed Won,360,0,True,False,True,False,False,False,False,False,False,True,False,False
1588,sht2pvbc,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,True,False,False,False,True,False,False,5,28,Closed Lost,1344,-186,True,False,False,True,False,False,False,False,True,False,False,False
1589,5j9n4ph3,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,False,False,False,True,False,False,False,True,10,4,Closed Won,324,0,True,False,False,False,False,True,False,False,True,False,False,False
1590,qinj8evd,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,10,4,Closed Won,240,0,True,False,True,False,False,False,False,False,False,True,False,False
1591,d0hz5atb,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,10,4,Closed Won,600,0,True,False,True,False,False,False,False,False,False,True,False,False
1592,wd77bbtf,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,False,False,True,2,28,Closed Won,360,0,True,False,True,False,False,False,False,False,False,True,False,False
1593,dktu98st,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,10,4,Closed Lost,360,17,False,False,True,False,False,False,False,False,False,True,False,False
1594,m4qct192,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,False,True,False,False,False,True,False,False,10,4,Closed Lost,240,380,True,False,False,True,False,False,False,False,True,False,False,False
1595,8d8p9oi9,Qualified,0,0,0,0,0,1,True,1,0,0,0,0,False,True,False,False,False,False,False,False,True,2,28,Closed Lost,768,183,False,False,True,False,False,False,False,False,True,False,False,False
1596,hwngncbe,Qualified,0,0,0,0,0,1,True,0,0,0,1,0,False,True,False,False,False,False,True,False,False,10,4,Closed Lost,240,17,False,False,True,False,False,False,False,False,False,True,False,False
1597,pr2yqte5,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,10,4,Closed Won,576,0,True,False,True,False,False,False,False,False,False,True,False,False
1598,ia8y3p6s,Qualified,0,0,0,0,0,1,True,0,1,1,1,0,False,True,False,False,False,False,True,False,False,10,4,Closed Won,576,1,True,False,True,False,False,False,False,False,False,True,False,False
1599,x76eqh2j,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,False,False,True,10,4,Closed Won,768,0,True,False,True,False,False,False,False,False,True,False,False,False
1600,if0nnhf6,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,5,28,Closed Lost,1680,-126,True,False,True,False,False,False,False,False,False,True,False,False
1601,06a6um89,Qualified,0,0,0,0,0,1,True,1,0,1,0,0,False,False,True,False,False,False,True,False,False,10,4,Closed Won,768,5,True,False,False,True,False,False,False,False,False,False,True,False
1602,70xatmev,Qualified,0,0,0,0,0,1,True,1,0,0,1,0,False,False,False,False,True,False,True,False,False,5,28,Closed Won,120,0,True,False,False,False,False,True,False,False,False,True,False,False
1603,z7e3jq3w,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,10,4,Closed Won,324,1,True,False,True,False,False,False,False,False,True,False,False,False
1604,dc3lkusi,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,11,4,Closed Lost,240,6,True,False,True,False,False,False,False,False,False,True,False,False
1605,f31ij0bq,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,True,False,False,False,True,False,False,2,28,Closed Won,360,30,True,False,False,True,False,False,False,False,False,False,True,False
1606,2ibcgoxg,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,True,False,False,False,False,False,True,11,4,Closed Lost,324,17,True,False,False,True,False,False,False,False,False,False,True,False
1607,vbexxais,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,11,4,Closed Lost,240,17,True,False,True,False,False,False,False,False,False,True,False,False
1608,yja4kufj,Qualified,0,0,0,0,0,1,True,0,1,1,0,1,False,True,False,False,False,False,True,False,False,5,28,Closed Lost,200,123,False,False,True,False,False,False,False,False,True,False,False,False
1609,sp7mjybt,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,3,31,Closed Lost,200,61,False,False,True,False,False,False,False,False,False,True,False,False
1610,a1fm92g5,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,False,False,True,3,31,Closed Won,0,-99,True,False,True,False,False,False,False,False,False,True,False,False
1611,n5kjfmeu,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,False,True,False,False,False,True,False,False,12,4,Closed Won,576,14,True,False,False,True,False,False,False,False,True,False,False,False
1612,xwfxa3rd,Qualified,0,0,0,0,0,1,True,0,1,1,0,0,False,False,True,False,False,False,True,False,False,6,27,Closed Lost,0,-167,False,False,False,True,False,False,False,False,True,False,False,False
